Subject,ChannelIndex,ROI,ClassLabel,ClusterID,freq_min_Hz,freq_max_Hz,time_min_ms,time_max_ms
k12wm002,1,Left Amygdala,4,1,3.0,140.00000000000006,0,8000
k12wm002,1,Left Amygdala,4,2,3.0,3.0,6481,6489
k12wm002,1,Left Amygdala,4,3,3.0,3.0,6502,6502
k12wm002,1,Left Amygdala,4,4,3.310673102257725,3.310673102257725,2181,2183
k12wm002,1,Left Amygdala,4,5,3.310673102257725,3.6535187966709293,7860,7879
k12wm002,1,Left Amygdala,4,6,4.4493998658759315,4.4493998658759315,0,3
k12wm002,1,Left Amygdala,4,7,4.9101694857148575,4.9101694857148575,880,889
k12wm002,4,Left Amygdala,3,1,3.0,140.00000000000006,0,8000
k12wm002,4,Left Amygdala,3,2,3.0,3.0,2040,2063
k12wm002,4,Left Amygdala,3,3,5.979798836966422,5.979798836966422,7113,7120
k12wm002,4,Left Amygdala,3,4,6.599053055485587,6.599053055485587,3436,3437
k12wm002,4,Left Amygdala,4,1,3.0,140.00000000000006,0,8000
k12wm002,4,Left Amygdala,4,2,3.0,3.0,1282,1290
k12wm002,4,Left Amygdala,4,3,3.0,3.0,6223,6235
k12wm002,4,Left Amygdala,4,4,3.6535187966709293,3.6535187966709293,2787,2790
k12wm002,4,Left Amygdala,4,5,4.9101694857148575,4.9101694857148575,4343,4344
k12wm002,4,Left Amygdala,4,6,10.80082298255291,10.80082298255291,3331,3332
k12wm002,6,Left Cerebral White Matter,4,1,3.0,140.00000000000006,0,8000
k12wm002,6,Left Cerebral White Matter,4,2,3.0,3.0,168,186
k12wm002,6,Left Cerebral White Matter,4,3,3.6535187966709293,3.6535187966709293,1659,1664
k12wm002,6,Left Cerebral White Matter,4,4,8.868838714387815,8.868838714387815,634,639
k12wm002,6,Left Cerebral White Matter,4,5,13.15366992875747,13.15366992875747,4829,4829
k12wm002,6,Left Cerebral White Matter,4,6,19.50864573892993,19.50864573892993,3460,3467
k12wm002,8,L Middle Temporal Gyrus,3,1,3.0,140.00000000000006,0,8000
k12wm002,8,L Middle Temporal Gyrus,3,2,3.0,3.0,2001,2011
k12wm002,8,L Middle Temporal Gyrus,3,3,3.0,3.0,2014,2014
k12wm002,8,L Middle Temporal Gyrus,3,4,3.0,3.0,3927,3936
k12wm002,8,L Middle Temporal Gyrus,3,5,3.0,3.310673102257725,6399,6434
k12wm002,8,L Middle Temporal Gyrus,3,6,3.0,3.0,7178,7181
k12wm002,8,L Middle Temporal Gyrus,3,7,3.310673102257725,3.310673102257725,1999,2000
k12wm002,8,L Middle Temporal Gyrus,3,8,3.310673102257725,3.6535187966709293,3907,3922
k12wm002,8,L Middle Temporal Gyrus,3,9,5.979798836966422,5.979798836966422,7266,7266
k12wm002,8,L Middle Temporal Gyrus,3,10,7.282435817055927,7.282435817055927,1493,1495
k12wm002,8,L Middle Temporal Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,8,L Middle Temporal Gyrus,4,2,3.0,3.0,6531,6548
k12wm002,8,L Middle Temporal Gyrus,4,3,3.6535187966709293,3.6535187966709293,960,962
k12wm002,8,L Middle Temporal Gyrus,4,4,4.4493998658759315,4.4493998658759315,1502,1502
k12wm002,9,L ParaHippocampal Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,9,L ParaHippocampal Gyrus,4,2,3.0,3.0,1268,1273
k12wm002,9,L ParaHippocampal Gyrus,4,3,3.0,3.0,7485,7503
k12wm002,9,L ParaHippocampal Gyrus,4,4,3.0,3.0,7867,7874
k12wm002,9,L ParaHippocampal Gyrus,4,5,14.515833743037883,14.515833743037883,3948,3949
k12wm002,9,L ParaHippocampal Gyrus,4,6,85.53676226898173,85.53676226898173,714,723
k12wm002,9,L ParaHippocampal Gyrus,4,7,94.39475269937705,94.39475269937705,5877,5877
k12wm002,30,L Heschls Gyrus,3,1,3.0,140.00000000000006,0,8000
k12wm002,30,L Heschls Gyrus,3,2,3.0,3.0,6645,6663
k12wm002,30,L Heschls Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,30,L Heschls Gyrus,4,2,3.0,3.0,3246,3248
k12wm002,30,L Heschls Gyrus,4,3,104.17005625203247,104.17005625203247,7441,7443
k12wm002,31,L Postcentral Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,31,L Postcentral Gyrus,4,2,5.418655347960942,5.418655347960942,6921,6927
k12wm002,32,L Postcentral Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,32,L Postcentral Gyrus,4,2,3.6535187966709293,3.6535187966709293,3708,3712
k12wm002,32,L Postcentral Gyrus,4,3,3.6535187966709293,3.6535187966709293,6623,6634
k12wm002,32,L Postcentral Gyrus,4,4,7.282435817055927,7.282435817055927,4560,4567
k12wm002,32,L Postcentral Gyrus,4,5,10.80082298255291,10.80082298255291,2605,2609
k12wm002,32,L Postcentral Gyrus,4,6,114.95766776475935,114.95766776475935,4897,4902
k12wm002,34,L Insula Lobe,4,1,3.0,140.00000000000006,0,8000
k12wm002,34,L Insula Lobe,4,2,3.0,3.0,4069,4069
k12wm002,34,L Insula Lobe,4,3,3.0,3.0,6700,6749
k12wm002,36,L IFG (p Opercularis),4,1,3.0,140.00000000000006,0,8000
k12wm002,36,L IFG (p Opercularis),4,2,3.0,3.6535187966709293,2993,3034
k12wm002,36,L IFG (p Opercularis),4,3,3.310673102257725,3.6535187966709293,1768,1781
k12wm002,36,L IFG (p Opercularis),4,4,4.4493998658759315,4.4493998658759315,503,504
k12wm002,39,L ACC,4,1,3.0,140.00000000000006,0,8000
k12wm002,39,L ACC,4,2,3.0,3.310673102257725,1775,1789
k12wm002,39,L ACC,4,3,3.0,3.0,1795,1798
k12wm002,39,L ACC,4,4,3.6535187966709293,4.031868802910486,1791,1811
k12wm002,39,L ACC,4,5,5.418655347960942,5.418655347960942,2891,2894
k12wm002,39,L ACC,4,6,140.00000000000006,140.00000000000006,5420,5439
k12wm002,40,L ACC,4,1,3.0,140.00000000000006,0,8000
k12wm002,40,L ACC,4,2,3.0,4.031868802910486,4807,4866
k12wm002,40,L ACC,4,3,3.0,3.0,5596,5598
k12wm002,40,L ACC,4,4,3.0,3.0,7059,7063
k12wm002,40,L ACC,4,5,4.031868802910486,4.4493998658759315,866,880
k12wm002,40,L ACC,4,6,85.53676226898173,85.53676226898173,7597,7605
k12wm002,42,Left Cerebral White Matter,4,1,3.0,140.00000000000006,0,8000
k12wm002,42,Left Cerebral White Matter,4,2,3.0,3.0,40,49
k12wm002,42,Left Cerebral White Matter,4,3,3.0,3.0,1642,1659
k12wm002,42,Left Cerebral White Matter,4,4,3.0,3.310673102257725,2738,2784
k12wm002,42,Left Cerebral White Matter,4,5,3.310673102257725,3.310673102257725,5985,5989
k12wm002,42,Left Cerebral White Matter,4,6,4.4493998658759315,4.4493998658759315,6738,6740
k12wm002,42,Left Cerebral White Matter,4,7,4.4493998658759315,4.4493998658759315,7384,7388
k12wm002,42,Left Cerebral White Matter,4,8,4.4493998658759315,4.9101694857148575,7393,7411
k12wm002,42,Left Cerebral White Matter,4,9,16.01906010997353,16.01906010997353,1334,1342
k12wm002,42,Left Cerebral White Matter,4,10,17.677957143179682,17.677957143179682,3157,3160
k12wm002,42,Left Cerebral White Matter,4,11,140.00000000000006,140.00000000000006,4807,4808
k12wm002,44,L Middle Frontal Gyrus,1,1,3.0,140.00000000000006,0,8000
k12wm002,44,L Middle Frontal Gyrus,1,2,3.0,3.0,193,193
k12wm002,44,L Middle Frontal Gyrus,1,3,3.0,3.0,6068,6070
k12wm002,44,L Middle Frontal Gyrus,1,4,3.0,3.0,7334,7335
k12wm002,44,L Middle Frontal Gyrus,1,5,3.0,3.0,7353,7362
k12wm002,44,L Middle Frontal Gyrus,1,6,3.0,3.310673102257725,7364,7387
k12wm002,44,L Middle Frontal Gyrus,1,7,6.599053055485587,6.599053055485587,7941,7974
k12wm002,44,L Middle Frontal Gyrus,1,8,28.933921911405292,28.933921911405292,2042,2042
k12wm002,44,L Middle Frontal Gyrus,1,9,126.86241952235625,126.86241952235625,3176,3179
k12wm002,44,L Middle Frontal Gyrus,1,10,140.00000000000006,140.00000000000006,5352,5357
k12wm002,46,L Middle Frontal Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,46,L Middle Frontal Gyrus,4,2,3.0,3.0,2564,2575
k12wm002,46,L Middle Frontal Gyrus,4,3,3.0,3.0,4243,4250
k12wm002,46,L Middle Frontal Gyrus,4,4,3.0,3.0,6085,6126
k12wm002,46,L Middle Frontal Gyrus,4,5,3.0,3.6535187966709293,6715,6773
k12wm002,46,L Middle Frontal Gyrus,4,6,3.0,3.0,6803,6823
k12wm002,46,L Middle Frontal Gyrus,4,7,3.0,3.0,7176,7223
k12wm002,46,L Middle Frontal Gyrus,4,8,3.310673102257725,3.310673102257725,6705,6710
k12wm002,46,L Middle Frontal Gyrus,4,9,4.031868802910486,4.031868802910486,6119,6130
k12wm002,46,L Middle Frontal Gyrus,4,10,4.4493998658759315,4.4493998658759315,1751,1751
k12wm002,46,L Middle Frontal Gyrus,4,11,5.418655347960942,5.418655347960942,6318,6318
k12wm002,46,L Middle Frontal Gyrus,4,12,26.218766713941378,26.218766713941378,7362,7367
k12wm002,46,L Middle Frontal Gyrus,4,13,140.00000000000006,140.00000000000006,5473,5482
k12wm002,52,Left Cerebral White Matter,4,1,3.0,140.00000000000006,0,8000
k12wm002,52,Left Cerebral White Matter,4,2,3.0,3.0,1874,1874
k12wm002,52,Left Cerebral White Matter,4,3,8.036588126148438,8.036588126148438,7655,7657
k12wm002,52,Left Cerebral White Matter,4,4,104.17005625203247,104.17005625203247,7999,8000
k12wm002,61,L Precentral Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm002,61,L Precentral Gyrus,4,2,3.0,3.0,2908,2908
k12wm002,61,L Precentral Gyrus,4,3,3.0,3.0,3814,3838
k12wm002,61,L Precentral Gyrus,4,4,3.0,3.0,3847,3855
k12wm002,61,L Precentral Gyrus,4,5,3.0,3.310673102257725,5006,5043
k12wm002,61,L Precentral Gyrus,4,6,3.0,3.310673102257725,5474,5488
k12wm002,61,L Precentral Gyrus,4,7,3.0,3.0,5603,5606
k12wm002,61,L Precentral Gyrus,4,8,3.0,3.0,7162,7168
k12wm002,61,L Precentral Gyrus,4,9,3.0,3.0,7634,7641
k12wm002,61,L Precentral Gyrus,4,10,4.031868802910486,4.031868802910486,3855,3855
k12wm002,61,L Precentral Gyrus,4,11,4.031868802910486,4.031868802910486,6532,6539
k12wm002,61,L Precentral Gyrus,4,12,4.9101694857148575,5.418655347960942,2993,3009
k12wm002,61,L Precentral Gyrus,4,13,7.282435817055927,7.282435817055927,6458,6458
k12wm002,82,R Hippocampus,2,1,3.0,140.00000000000006,0,8000
k12wm002,82,R Hippocampus,2,2,3.0,3.0,6122,6125
k12wm002,93,R Insula Lobe,1,1,3.0,140.00000000000006,0,8000
k12wm002,93,R Insula Lobe,1,2,3.0,3.0,6237,6244
k12wm002,93,R Insula Lobe,1,3,3.0,3.310673102257725,7789,7798
k12wm002,93,R Insula Lobe,1,4,17.677957143179682,17.677957143179682,1771,1776
k12wm002,93,R Insula Lobe,1,5,47.35682015714627,47.35682015714627,7149,7155
k12wm002,93,R Insula Lobe,1,6,140.00000000000006,140.00000000000006,4651,4664
k12wm002,93,R Insula Lobe,1,7,140.00000000000006,140.00000000000006,5679,5680
k12wm002,99,Right Cerebral White Matter,4,1,3.0,140.00000000000006,0,8000
k12wm002,99,Right Cerebral White Matter,4,2,3.0,3.0,4394,4398
k12wm002,99,Right Cerebral White Matter,4,3,3.310673102257725,3.310673102257725,7474,7475
k12wm002,99,Right Cerebral White Matter,4,4,3.6535187966709293,3.6535187966709293,7442,7447
k12wm002,99,Right Cerebral White Matter,4,5,4.9101694857148575,4.9101694857148575,7721,7731
k12wm002,99,Right Cerebral White Matter,4,6,14.515833743037883,14.515833743037883,3478,3486
k12wm002,101,Right Cerebral White Matter,4,1,3.0,140.00000000000006,0,8000
k12wm002,101,Right Cerebral White Matter,4,2,3.0,3.0,1441,1445
k12wm002,101,Right Cerebral White Matter,4,3,3.0,3.0,2999,3025
k12wm002,101,Right Cerebral White Matter,4,4,3.0,3.0,6555,6570
k12wm002,101,Right Cerebral White Matter,4,5,3.310673102257725,3.310673102257725,6539,6553
k12wm002,101,Right Cerebral White Matter,4,6,3.6535187966709293,3.6535187966709293,5436,5436
k12wm002,101,Right Cerebral White Matter,4,7,3.6535187966709293,4.031868802910486,6556,6572
k12wm002,101,Right Cerebral White Matter,4,8,5.979798836966422,5.979798836966422,6036,6040
k12wm003,31,L Insula Lobe,4,1,3.0,140.00000000000006,0,8000
k12wm003,31,L Insula Lobe,4,2,3.0,3.0,3112,3117
k12wm003,31,L Insula Lobe,4,3,4.4493998658759315,4.4493998658759315,5887,5890
k12wm003,31,L Insula Lobe,4,4,4.9101694857148575,4.9101694857148575,4199,4201
k12wm003,31,L Insula Lobe,4,5,140.00000000000006,140.00000000000006,1741,1742
k12wm003,33,L IFG (p Triangularis),4,1,3.0,140.00000000000006,0,8000
k12wm003,33,L IFG (p Triangularis),4,2,3.0,3.0,1249,1249
k12wm003,33,L IFG (p Triangularis),4,3,140.00000000000006,140.00000000000006,6458,6460
k12wm003,37,L IFG (p Triangularis),1,1,3.0,140.00000000000006,0,8000
k12wm003,37,L IFG (p Triangularis),1,2,3.0,3.0,2278,2292
k12wm003,37,L IFG (p Triangularis),1,3,3.0,3.0,4126,4152
k12wm003,37,L IFG (p Triangularis),1,4,3.310673102257725,3.310673102257725,7332,7334
k12wm003,37,L IFG (p Triangularis),1,5,6.599053055485587,6.599053055485587,6624,6632
k12wm003,37,L IFG (p Triangularis),1,6,7.282435817055927,7.282435817055927,5024,5025
k12wm003,37,L IFG (p Triangularis),1,7,13.15366992875747,13.15366992875747,6949,6951
k12wm003,37,L IFG (p Triangularis),4,1,3.0,140.00000000000006,0,8000
k12wm003,37,L IFG (p Triangularis),4,2,3.0,3.0,330,333
k12wm003,37,L IFG (p Triangularis),4,3,3.0,3.0,2263,2265
k12wm003,37,L IFG (p Triangularis),4,4,3.0,3.0,6823,6823
k12wm003,37,L IFG (p Triangularis),4,5,3.310673102257725,3.310673102257725,374,382
k12wm003,37,L IFG (p Triangularis),4,6,3.6535187966709293,4.031868802910486,347,360
k12wm003,37,L IFG (p Triangularis),4,7,5.418655347960942,5.418655347960942,6939,6943
k12wm003,37,L IFG (p Triangularis),4,8,77.51000442536863,77.51000442536863,3849,3849
k12wm003,37,L IFG (p Triangularis),4,9,140.00000000000006,140.00000000000006,1336,1345
k12wm003,40,L Rolandic Operculum,3,1,3.0,140.00000000000006,0,8000
k12wm003,40,L Rolandic Operculum,3,2,3.0,3.0,1324,1329
k12wm003,40,L Rolandic Operculum,3,3,3.0,3.0,1887,1888
k12wm003,40,L Rolandic Operculum,3,4,3.0,3.0,2972,2979
k12wm003,40,L Rolandic Operculum,3,5,3.0,3.0,3835,3835
k12wm003,40,L Rolandic Operculum,3,6,3.0,3.310673102257725,5432,5458
k12wm003,40,L Rolandic Operculum,3,7,3.0,3.0,7344,7359
k12wm003,40,L Rolandic Operculum,3,8,3.0,3.0,7369,7369
k12wm003,40,L Rolandic Operculum,3,9,3.6535187966709293,3.6535187966709293,760,762
k12wm003,40,L Rolandic Operculum,3,10,5.418655347960942,5.418655347960942,7999,8000
k12wm003,45,L Superior Temporal Gyrus,3,1,3.0,140.00000000000006,0,8000
k12wm003,45,L Superior Temporal Gyrus,3,2,3.0,3.6535187966709293,1548,1570
k12wm003,45,L Superior Temporal Gyrus,3,3,3.0,3.0,1577,1578
k12wm003,45,L Superior Temporal Gyrus,3,4,3.0,3.0,5449,5449
k12wm003,45,L Superior Temporal Gyrus,3,5,8.036588126148438,8.036588126148438,2895,2896
k12wm003,45,L Superior Temporal Gyrus,4,1,3.0,140.00000000000006,0,8000
k12wm003,45,L Superior Temporal Gyrus,4,2,3.0,3.0,5361,5365
k12wm003,45,L Superior Temporal Gyrus,4,3,3.0,3.0,5443,5454
k12wm003,45,L Superior Temporal Gyrus,4,4,140.00000000000006,140.00000000000006,5782,5783
k12wm003,60,L IFG (p Orbitalis),4,1,3.0,140.00000000000006,0,8000
k12wm003,60,L IFG (p Orbitalis),4,2,3.0,3.0,1409,1417
k12wm003,60,L IFG (p Orbitalis),4,3,3.0,3.310673102257725,2777,2801
k12wm003,60,L IFG (p Orbitalis),4,4,3.0,3.0,4772,4779
k12wm003,60,L IFG (p Orbitalis),4,5,3.0,3.0,5751,5768
k12wm003,61,L IFG (p Orbitalis),4,1,3.0,140.00000000000006,0,8000
k12wm003,61,L IFG (p Orbitalis),4,2,3.0,3.0,3614,3622
k12wm003,61,L IFG (p Orbitalis),4,3,3.0,3.0,6956,6958
k12wm003,61,L IFG (p Orbitalis),4,4,3.0,3.0,7026,7029
k12wm003,61,L IFG (p Orbitalis),4,5,4.031868802910486,4.031868802910486,2190,2190
k12wm003,62,L IFG (p Orbitalis),4,1,3.0,140.00000000000006,0,8000
k12wm003,62,L IFG (p Orbitalis),4,2,3.0,3.0,1781,1787
k12wm003,62,L IFG (p Orbitalis),4,3,3.0,3.0,3649,3659
k12wm003,121,R Insula Lobe,3,1,3.0,140.00000000000006,0,8000
k12wm003,121,R Insula Lobe,3,2,3.0,3.0,4318,4321
