Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm008,115,L Fusiform Gyrus,3,0.5,0.65,0.731,0.606,0.517,0.127,0.509,0.105,0.511,0.097,0.509,0.104,0.604,0.099,0.0099,0.1584,0.0198,0.0792,0.5315,0.0001,0,0.0044,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm010,71,L ACC,2,0.588,0.412,0.656,0.562,0.501,0.127,0.508,0.121,0.507,0.12,0.5,0.123,0.3564,0.7426,0.2079,0.3861,0.1188,0.8614,0.0162,0.9892,0,0.0664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,61,L Inferior Parietal Lobule,2,0.6,0.6,0.75,0.631,0.499,0.127,0.506,0.102,0.503,0.068,0.504,0.081,0.3168,0.2376,0.0099,0.0594,0.1881,0.4158,0.007,0.007,0,0.0006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,42,Left Cerebral White Matter,4,0.688,0.694,0.725,0.725,0.513,0.128,0.506,0.126,0.505,0.11,0.503,0.115,0.1188,0.1188,0.0396,0.0495,0.2673,0.2772,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,37,L Middle Temporal Gyrus,1,0.675,0.675,0.681,0.669,0.504,0.128,0.496,0.139,0.501,0.118,0.512,0.117,0.1782,0.198,0.0396,0.1584,0.3861,0.6238,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,48,L Insula Lobe,3,0.375,0.643,0.804,0.554,0.507,0.128,0.51,0.129,0.512,0.145,0.505,0.125,0.802,0.2376,0.0099,0.4257,0.0099,0.0198,0.978,0.022,0,0.2522,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
k12wm007,48,L Insula Lobe,4,0.446,0.339,0.768,0.625,0.484,0.128,0.47,0.151,0.48,0.143,0.486,0.136,0.6535,0.7327,0.0297,0.2178,0.0099,0.099,0.8252,0.9948,0,0.0407,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm007,77,L Fusiform Gyrus,3,0.411,0.429,0.75,0.393,0.482,0.128,0.487,0.153,0.501,0.116,0.491,0.127,0.6535,0.5545,0.0099,0.7327,0.0099,0.6832,0.9296,0.8856,0.0001,0.9593,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,9,R Inferior Temporal Gyrus,4,0.494,0.5,0.675,0.487,0.478,0.128,0.496,0.104,0.493,0.1,0.496,0.097,0.4554,0.5248,0.0396,0.505,0.0396,0.604,0.5937,0.5315,0,0.6536,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,36,R Superior Temporal Gyrus,3,0.7,0.631,0.906,0.706,0.496,0.128,0.497,0.132,0.496,0.163,0.495,0.122,0.0495,0.2376,0.0099,0.0198,0.0099,0.4455,0,0.0006,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm013,77,L Middle Frontal Gyrus,1,0.364,0.364,0.364,0.364,0.515,0.128,0.517,0.136,0.516,0.127,0.518,0.126,0.9802,0.9505,0.9802,0.9703,0.8317,0.8614,0.9599,0.9599,0.9599,0.9599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,27,L Insula Lobe,4,0.562,0.637,0.644,0.569,0.491,0.129,0.49,0.128,0.49,0.123,0.489,0.131,0.2772,0.1782,0.1485,0.2871,0.0693,0.4554,0.0664,0.0003,0.0002,0.0483,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,99,Right Cerebral White Matter,4,0.706,0.681,0.719,0.65,0.485,0.129,0.485,0.122,0.485,0.117,0.483,0.111,0.0594,0.0693,0.0495,0.1089,0.3762,0.8515,0,0,0,0.0001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,15,L Middle Temporal Gyrus,2,0.625,0.375,0.554,0.589,0.505,0.129,0.527,0.123,0.502,0.116,0.502,0.12,0.2277,0.8812,0.3663,0.2673,0.802,0.7525,0.0407,0.978,0.2522,0.1144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,76,L Fusiform Gyrus,3,0.5,0.482,0.696,0.5,0.511,0.129,0.513,0.123,0.513,0.126,0.513,0.119,0.5644,0.5941,0.0099,0.5644,0.0297,0.6535,0.5531,0.6556,0.0023,0.5531,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,49,R Medial Temporal Pole,4,0.575,0.412,0.713,0.575,0.498,0.129,0.498,0.121,0.502,0.076,0.496,0.07,0.3366,0.6832,0.0099,0.1584,0.1881,0.5149,0.0343,0.9892,0,0.0343,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,51,R Inferior Temporal Gyrus,4,0.5,0.375,0.738,0.425,0.521,0.129,0.532,0.105,0.499,0.063,0.512,0.08,0.5545,0.9109,0.0099,0.8713,0.0396,0.8317,0.5315,0.9994,0,0.9761,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,105,L Middle Frontal Gyrus,1,0.725,0.719,0.731,0.725,0.515,0.129,0.521,0.118,0.52,0.12,0.52,0.117,0.0396,0.0396,0.0099,0.0396,0.4851,0.5941,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,132,L Insula Lobe,4,0.344,0.55,0.594,0.362,0.501,0.129,0.498,0.09,0.504,0.079,0.5,0.077,0.9109,0.3564,0.1485,0.9604,0.0594,0.4356,1,0.1178,0.0108,0.9998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,157,R Middle Temporal Gyrus,1,0.562,0.531,0.625,0.512,0.515,0.129,0.512,0.123,0.513,0.118,0.512,0.119,0.4554,0.4752,0.2376,0.5446,0.1485,0.8317,0.0664,0.2384,0.001,0.4063,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm009,41,L IFG (p Triangularis),4,0.381,0.463,0.55,0.494,0.498,0.13,0.501,0.134,0.499,0.134,0.495,0.137,0.7525,0.6436,0.3663,0.505,0.0099,0.0495,0.999,0.848,0.1178,0.5937,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm011,160,L Medial Temporal Pole,2,0.625,0.581,0.688,0.644,0.511,0.13,0.51,0.131,0.508,0.131,0.506,0.134,0.2574,0.297,0.1485,0.2376,0.0792,0.2871,0.001,0.0239,0,0.0002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,25,L Middle Temporal Gyrus,3,0.429,0.554,0.786,0.536,0.489,0.131,0.483,0.14,0.489,0.145,0.482,0.135,0.6436,0.3861,0.0099,0.3663,0.0099,0.0297,0.8856,0.2522,0,0.3444,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm010,61,L IFG (p Opercularis),2,0.588,0.594,0.75,0.619,0.506,0.131,0.501,0.149,0.512,0.145,0.506,0.134,0.3366,0.3564,0.0099,0.2376,0.0396,0.2376,0.0162,0.0108,0,0.0017,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm010,120,L Superior Temporal Gyrus,2,0.519,0.381,0.719,0.544,0.497,0.131,0.502,0.14,0.49,0.132,0.498,0.137,0.4851,0.7426,0.0099,0.4257,0.0099,0.297,0.3464,0.999,0,0.152,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,158,R Middle Temporal Gyrus,1,0.613,0.544,0.588,0.562,0.502,0.131,0.505,0.114,0.511,0.112,0.509,0.11,0.3168,0.3564,0.2376,0.3168,0.7426,0.8713,0.0027,0.152,0.0162,0.0664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm010,119,Left Cerebral White Matter,3,0.662,0.662,0.869,0.675,0.507,0.132,0.5,0.135,0.49,0.172,0.498,0.126,0.2178,0.1683,0.0099,0.1386,0.0099,0.2277,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm010,127,L Superior Temporal Gyrus,2,0.6,0.594,0.713,0.688,0.499,0.132,0.498,0.128,0.499,0.149,0.495,0.148,0.2673,0.2574,0.1188,0.1584,0.0396,0.0693,0.007,0.0108,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm010,130,L Superior Temporal Gyrus,2,0.581,0.6,0.713,0.588,0.507,0.132,0.517,0.137,0.513,0.141,0.506,0.136,0.3564,0.3861,0.0297,0.3564,0.0099,0.3762,0.0239,0.007,0,0.0162,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm010,135,R Fusiform Gyrus,2,0.6,0.5,0.669,0.544,0.499,0.132,0.498,0.122,0.497,0.124,0.499,0.118,0.3168,0.495,0.1683,0.3861,0.0891,0.9109,0.007,0.5315,0,0.152,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,107,L Middle Frontal Gyrus,3,0.512,0.438,0.625,0.581,0.505,0.132,0.501,0.132,0.505,0.132,0.506,0.13,0.4752,0.6634,0.297,0.3663,0.0495,0.0495,0.4063,0.9517,0.001,0.0239,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
k12wm011,158,R Middle Temporal Gyrus,3,0.575,0.619,0.681,0.581,0.508,0.132,0.517,0.112,0.508,0.107,0.514,0.115,0.3861,0.2673,0.099,0.2772,0.1287,0.4653,0.0343,0.0017,0,0.0239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm008,63,R Inferior Temporal Gyrus,2,0.606,0.406,0.613,0.65,0.496,0.133,0.502,0.091,0.5,0.087,0.497,0.117,0.2871,0.8614,0.1188,0.1089,0.495,0.2277,0.0044,0.993,0.0027,0.0001,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,9,L Rolandic Operculum,4,0.333,0.333,0.424,0.333,0.508,0.133,0.521,0.125,0.525,0.142,0.518,0.134,0.9208,1,0.7525,0.9604,0.2871,0.6337,0.9825,0.9825,0.8519,0.9825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,124,R Superior Temporal Gyrus,1,0.333,0.303,0.758,0.364,0.497,0.133,0.507,0.2,0.494,0.227,0.492,0.161,0.8614,0.7525,0.2376,0.703,0.0099,0.3663,0.9825,0.9932,0.0023,0.9599,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,31,L Postcentral Gyrus,3,0.694,0.694,0.688,0.694,0.502,0.134,0.5,0.126,0.499,0.126,0.504,0.13,0.1287,0.1089,0.1287,0.1485,0.6337,0.6733,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,41,L ACC,3,0.694,0.7,0.744,0.65,0.482,0.134,0.484,0.151,0.49,0.141,0.484,0.14,0.0792,0.099,0.0297,0.1386,0.1188,0.8416,0,0,0,0.0001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,2,L Hippocampus,3,0.613,0.656,0.725,0.675,0.501,0.134,0.498,0.117,0.499,0.106,0.498,0.107,0.3069,0.1287,0.0099,0.0594,0.1089,0.1287,0.0027,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,25,L Middle Temporal Gyrus,1,0.643,0.536,0.714,0.714,0.523,0.134,0.522,0.111,0.525,0.124,0.523,0.13,0.297,0.5644,0.0198,0.0099,0.099,0.1089,0.022,0.3444,0.0009,0.0009,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,128,L Hippocampus,3,0.675,0.669,0.669,0.669,0.512,0.134,0.515,0.14,0.516,0.135,0.514,0.133,0.2277,0.2772,0.2376,0.2277,0.7426,0.7327,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,61,L Inferior Parietal Lobule,3,0.494,0.5,0.681,0.525,0.496,0.134,0.498,0.084,0.493,0.052,0.494,0.069,0.5149,0.505,0.0099,0.396,0.1188,0.4059,0.5937,0.5315,0,0.2901,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,133,Left Cerebral White Matter,3,0.613,0.45,0.613,0.675,0.491,0.134,0.498,0.097,0.495,0.106,0.492,0.141,0.2772,0.6337,0.1881,0.0891,0.604,0.1584,0.0027,0.9106,0.0027,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,82,R Insula Lobe,3,0.333,0.455,0.758,0.485,0.495,0.134,0.494,0.177,0.509,0.147,0.51,0.143,0.8812,0.5545,0.0396,0.5743,0.0099,0.1386,0.9825,0.7566,0.0023,0.6358,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,84,R IFG (p Triangularis),2,0.727,0.727,0.727,0.727,0.516,0.134,0.505,0.139,0.515,0.148,0.498,0.146,0.1485,0.1386,0.1584,0.1485,0.703,0.5743,0.0068,0.0068,0.0068,0.0068,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm003,59,L IFG (p Orbitalis),4,0.694,0.694,0.694,0.694,0.503,0.135,0.513,0.134,0.512,0.134,0.504,0.135,0.1089,0.1386,0.1188,0.1287,0.6832,0.5842,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm008,127,L Hippocampus,3,0.681,0.681,0.681,0.681,0.5,0.135,0.497,0.135,0.499,0.134,0.499,0.133,0.1584,0.1584,0.1584,0.1782,0.6931,0.6733,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,43,L Insula Lobe,2,0.569,0.569,0.744,0.525,0.515,0.135,0.526,0.139,0.519,0.136,0.515,0.139,0.3564,0.4356,0.0099,0.4752,0.0099,0.7426,0.0483,0.0483,0,0.2901,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm011,156,R Inferior Temporal Gyrus,2,0.588,0.556,0.669,0.575,0.514,0.135,0.498,0.11,0.502,0.106,0.507,0.123,0.4356,0.3267,0.0891,0.3663,0.2277,0.604,0.0162,0.0894,0,0.0343,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,13,L Precentral Gyrus,1,0.727,0.455,0.758,0.545,0.482,0.135,0.497,0.101,0.488,0.097,0.494,0.095,0.0396,0.7129,0.0198,0.3762,0.5248,0.9901,0.0068,0.7566,0.0023,0.3642,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,104,R Middle Frontal Gyrus,4,0.706,0.706,0.706,0.706,0.511,0.136,0.511,0.133,0.511,0.131,0.511,0.129,0.099,0.1188,0.099,0.1089,0.604,0.6139,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,64,L IFG (p Triangularis),1,0.714,0.714,0.804,0.732,0.459,0.136,0.468,0.141,0.475,0.131,0.465,0.137,0.0198,0.0396,0.0099,0.0198,0.1386,0.4752,0.0009,0.0009,0,0.0003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm008,9,R Inferior Temporal Gyrus,2,0.45,0.362,0.4,0.338,0.518,0.136,0.508,0.123,0.507,0.118,0.516,0.137,0.6733,0.8416,0.8218,0.8614,0.7426,0.9802,0.9106,0.9998,0.9956,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm008,99,R Insula Lobe,3,0.431,0.6,0.719,0.481,0.519,0.136,0.502,0.125,0.508,0.111,0.51,0.125,0.703,0.2574,0.0495,0.5545,0.0099,0.1584,0.9657,0.007,0,0.7099,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm011,82,L IFG (p Triangularis),2,0.719,0.656,0.694,0.637,0.501,0.136,0.48,0.124,0.491,0.115,0.488,0.123,0.0792,0.1287,0.0693,0.1584,0.5446,0.7723,0,0,0,0.0003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,122,L IFG (p Orbitalis),3,0.544,0.7,0.725,0.613,0.54,0.136,0.537,0.154,0.534,0.147,0.538,0.144,0.5644,0.2574,0.0891,0.3564,0.0396,0.1188,0.152,0,0,0.0027,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,138,L IFG (p Opercularis),2,0.688,0.519,0.681,0.625,0.498,0.136,0.485,0.124,0.49,0.123,0.493,0.122,0.1188,0.4158,0.1089,0.198,0.5347,0.8317,0,0.3464,0,0.001,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,16,L Rolandic Operculum,3,0.333,0.333,0.364,0.364,0.514,0.136,0.52,0.132,0.523,0.155,0.517,0.138,0.9703,1,0.7624,0.8218,0.2871,0.2376,0.9825,0.9825,0.9599,0.9599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,83,R Insula Lobe,3,0.545,0.667,0.788,0.606,0.487,0.136,0.493,0.147,0.485,0.131,0.494,0.126,0.3465,0.1782,0.0099,0.198,0.0297,0.2574,0.3642,0.0401,0.0007,0.1481,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,0,R ParaHippocampal Gyrus,4,0.731,0.75,0.756,0.756,0.504,0.137,0.488,0.118,0.484,0.106,0.485,0.121,0.0594,0.0297,0.0297,0.0297,0.3069,0.297,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,100,Left Cerebral White Matter,2,0.544,0.606,0.694,0.619,0.512,0.137,0.517,0.137,0.517,0.14,0.515,0.141,0.4752,0.3861,0.0099,0.396,0.0198,0.0693,0.152,0.0044,0,0.0017,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm013,66,L IFG (p Orbitalis),4,0.545,0.515,0.788,0.576,0.528,0.137,0.533,0.149,0.534,0.164,0.53,0.151,0.5149,0.5842,0.0099,0.5149,0.0099,0.2772,0.3642,0.5,0.0007,0.2434,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm013,112,R Middle Frontal Gyrus,2,0.636,0.485,0.667,0.667,0.494,0.137,0.512,0.122,0.507,0.126,0.495,0.148,0.2871,0.5941,0.1188,0.1287,0.3861,0.3465,0.0814,0.6358,0.0401,0.0401,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm002,24,L Middle Temporal Gyrus,4,0.713,0.719,0.713,0.713,0.527,0.138,0.521,0.135,0.524,0.128,0.523,0.124,0.1485,0.1386,0.1386,0.1287,0.5446,0.5446,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm009,39,L IFG (p Opercularis),2,0.619,0.525,0.656,0.55,0.523,0.138,0.523,0.134,0.518,0.137,0.52,0.142,0.3267,0.495,0.2277,0.4158,0.1881,0.901,0.0017,0.2901,0,0.1178,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm010,37,L Superior Orbital Gyrus,2,0.562,0.456,0.619,0.425,0.493,0.138,0.488,0.129,0.49,0.119,0.489,0.125,0.3564,0.5941,0.1782,0.7129,0.1485,0.9703,0.0664,0.8822,0.0017,0.9761,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,61,L Inferior Parietal Lobule,4,0.287,0.412,0.669,0.425,0.501,0.138,0.508,0.072,0.502,0.061,0.503,0.055,0.9802,0.9208,0.0099,0.9505,0.0099,0.099,1,0.9892,0,0.9761,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,132,L Insula Lobe,1,0.388,0.738,0.725,0.594,0.518,0.138,0.512,0.152,0.516,0.127,0.519,0.119,0.7921,0.0594,0.0495,0.297,0.0099,0.0099,0.9983,0,0,0.0108,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm011,138,L IFG (p Opercularis),1,0.644,0.5,0.625,0.556,0.508,0.138,0.514,0.136,0.51,0.137,0.508,0.129,0.2376,0.5644,0.2871,0.3762,0.6634,0.9505,0.0002,0.5315,0.001,0.0894,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,159,L Fusiform Gyrus,2,0.531,0.606,0.675,0.675,0.506,0.138,0.494,0.128,0.506,0.133,0.502,0.135,0.4653,0.2376,0.1089,0.1287,0.0099,0.0099,0.2384,0.0044,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm013,84,R IFG (p Triangularis),1,0.636,0.667,0.697,0.636,0.518,0.138,0.498,0.129,0.51,0.131,0.511,0.131,0.3267,0.1782,0.0891,0.3366,0.2574,0.5545,0.0814,0.0401,0.0175,0.0814,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm006,31,L Rolandic Operculum,1,0.588,0.594,0.556,0.506,0.482,0.139,0.48,0.146,0.497,0.093,0.501,0.083,0.297,0.2871,0.3069,0.4554,0.6634,0.7624,0.0162,0.0108,0.0894,0.4685,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm008,9,R Inferior Temporal Gyrus,3,0.319,0.362,0.487,0.406,0.498,0.139,0.487,0.127,0.489,0.119,0.489,0.117,0.8812,0.7921,0.5446,0.7426,0.0297,0.0297,1,0.9998,0.6536,0.993,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm011,138,L IFG (p Opercularis),3,0.525,0.531,0.581,0.494,0.48,0.139,0.493,0.128,0.488,0.126,0.481,0.131,0.4257,0.3861,0.2376,0.4356,0.2772,0.8317,0.2901,0.2384,0.0239,0.5937,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm013,29,L Medial Temporal Pole,1,0.606,0.667,0.576,0.485,0.501,0.139,0.483,0.148,0.485,0.144,0.502,0.155,0.2277,0.1683,0.2772,0.5842,0.7129,0.9406,0.1481,0.0401,0.2434,0.6358,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm013,67,L IFG (p Orbitalis),2,0.333,0.303,0.364,0.364,0.499,0.139,0.497,0.179,0.499,0.138,0.485,0.147,0.8713,0.8911,0.8515,0.7525,0.3465,0.2871,0.9825,0.9932,0.9599,0.9599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,100,Right Cerebral White Matter,4,0.575,0.613,0.619,0.588,0.496,0.14,0.496,0.134,0.5,0.122,0.501,0.126,0.3168,0.2574,0.1782,0.3069,0.2178,0.4257,0.0343,0.0027,0.0017,0.0162,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,46,L Insula Lobe,4,0.607,0.696,0.768,0.518,0.503,0.14,0.48,0.139,0.49,0.142,0.49,0.144,0.3465,0.0693,0.0198,0.4653,0.0594,0.8119,0.0704,0.0023,0,0.4469,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm007,79,L Fusiform Gyrus,4,0.393,0.393,0.393,0.393,0.495,0.14,0.502,0.09,0.504,0.084,0.507,0.099,0.7921,0.9406,0.9208,0.8713,0.604,0.6832,0.9593,0.9593,0.9593,0.9593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm009,40,L IFG (p Triangularis),2,0.588,0.525,0.7,0.525,0.507,0.14,0.499,0.143,0.499,0.137,0.501,0.142,0.3267,0.4851,0.1089,0.4752,0.0099,0.8713,0.0162,0.2901,0,0.2901,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,60,L IFG (p Opercularis),2,0.625,0.525,0.731,0.544,0.515,0.14,0.517,0.158,0.502,0.145,0.511,0.135,0.2871,0.5149,0.0198,0.4158,0.0792,0.9109,0.001,0.2901,0,0.152,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,104,L Middle Frontal Gyrus,2,0.688,0.55,0.694,0.662,0.489,0.14,0.493,0.135,0.495,0.124,0.494,0.124,0.1089,0.3663,0.0792,0.099,0.5446,0.6931,0,0.1178,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm007,16,L Middle Temporal Gyrus,2,0.625,0.518,0.625,0.625,0.491,0.141,0.487,0.111,0.49,0.12,0.491,0.138,0.2079,0.4059,0.1089,0.198,0.4851,0.5446,0.0407,0.4469,0.0407,0.0407,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,66,L IFG (p Orbitalis),3,0.485,0.394,0.758,0.576,0.49,0.141,0.494,0.139,0.494,0.151,0.505,0.14,0.5248,0.802,0.0198,0.3366,0.0198,0.1584,0.6358,0.9186,0.0023,0.2434,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,1,L Amygdala,4,0.714,0.732,0.768,0.75,0.501,0.142,0.488,0.138,0.493,0.142,0.493,0.143,0.1089,0.099,0.0198,0.0594,0.1386,0.2772,0.0009,0.0003,0,0.0001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,77,L Fusiform Gyrus,4,0.464,0.696,0.696,0.625,0.516,0.142,0.514,0.161,0.509,0.156,0.51,0.158,0.6337,0.2475,0.2178,0.396,0.0297,0.1188,0.7478,0.0023,0.0023,0.0407,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,156,R Inferior Temporal Gyrus,1,0.7,0.688,0.756,0.694,0.522,0.142,0.529,0.129,0.533,0.129,0.529,0.125,0.1386,0.1584,0.0099,0.1485,0.2772,0.6535,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm013,124,R Superior Temporal Gyrus,3,0.303,0.364,0.333,0.303,0.496,0.142,0.471,0.178,0.471,0.176,0.481,0.155,0.901,0.6931,0.7228,0.8911,0.3861,0.5149,0.9932,0.9599,0.9825,0.9932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,103,R Middle Frontal Gyrus,4,0.706,0.706,0.706,0.706,0.515,0.143,0.522,0.14,0.515,0.138,0.517,0.138,0.1683,0.1584,0.1089,0.1089,0.5941,0.6535,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,1,L Amygdala,1,0.696,0.661,0.75,0.679,0.519,0.143,0.52,0.118,0.504,0.111,0.503,0.1,0.1485,0.1386,0.0198,0.0297,0.3663,0.5446,0.0023,0.0111,0.0001,0.0052,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,2,L Amygdala,3,0.625,0.625,0.714,0.679,0.514,0.143,0.505,0.149,0.509,0.144,0.516,0.138,0.297,0.3168,0.0693,0.1782,0.099,0.2574,0.0407,0.0407,0.0009,0.0052,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,14,L Middle Temporal Gyrus,3,0.571,0.554,0.732,0.518,0.504,0.143,0.508,0.152,0.514,0.129,0.504,0.138,0.4158,0.4752,0.0099,0.495,0.0693,0.8317,0.1748,0.2522,0.0003,0.4469,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,63,L IFG (p Triangularis),2,0.518,0.375,0.75,0.643,0.493,0.143,0.5,0.175,0.497,0.17,0.489,0.158,0.4554,0.6832,0.0891,0.2475,0.0396,0.1287,0.4469,0.978,0.0001,0.022,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm008,6,R Inferior Temporal Gyrus,1,0.562,0.681,0.706,0.506,0.489,0.143,0.502,0.121,0.493,0.124,0.489,0.105,0.3861,0.0693,0.0495,0.505,0.0297,0.7921,0.0664,0,0,0.4685,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,63,R Inferior Temporal Gyrus,1,0.487,0.637,0.694,0.481,0.494,0.143,0.495,0.076,0.495,0.065,0.495,0.079,0.5149,0.0396,0.0099,0.5248,0.0297,0.5248,0.6536,0.0003,0,0.7099,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
