Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm002_turtles_s01_uV_allregions_iti.mat,3,Left Amygdala,3,0.51875,0.6375,0.5875,0.56875,0.5127499999999999,0.06473235495312818,0.5128125,0.06631878338027926,0.511875,0.06004325566210623,0.5181875000000001,0.06858103088112026,0.504950495049505,0.06930693069306931,0.13861386138613863,0.26732673267326734,0.04950495049504951,0.15841584158415842,0.3463811745593231,0.00031467353737534416,0.01623704570833558,0.0482846766958898,False,True,True,True,True,False
k12wm002_turtles_s01_uV_allregions_iti.mat,3,Left Amygdala,4,0.53125,0.66875,0.6,0.5625,0.4975625,0.09161024003650167,0.507375,0.08942851315238594,0.503625,0.08715290102208678,0.5035000000000001,0.07860807718027325,0.39603960396039606,0.04950495049504951,0.12871287128712872,0.21782178217821782,0.10891089108910891,0.31683168316831684,0.23844107936263403,1.180643575722476e-05,0.007000508079814743,0.06641126657376283,False,True,True,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,4,Left Amygdala,1,0.51875,0.65,0.56875,0.6,0.5010625000000001,0.09589529864267422,0.5061249999999999,0.0808677878772606,0.49875,0.08051091587951026,0.4985000000000001,0.08071707509642065,0.44554455445544555,0.06930693069306931,0.21782178217821782,0.10891089108910891,0.13861386138613863,0.12871287128712872,0.3463811745593231,9.15482472568254e-05,0.0482846766958898,0.007000508079814743,False,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,4,Left Amygdala,2,0.39375,0.60625,0.425,0.45625,0.4941875,0.07777005226332566,0.49437499999999995,0.07120280201755767,0.49643750000000003,0.06752089439984897,0.5005625,0.06604883576421375,0.9207920792079208,0.0594059405940594,0.8613861386138614,0.7326732673267327,0.297029702970297,0.19801980198019803,0.9972547267168298,0.004436795189910848,0.9761165019858621,0.8822087867653655,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,4,Left Amygdala,3,0.6375,0.65,0.6375,0.6125,0.5017499999999999,0.09122690658379513,0.5035625,0.07337386427286853,0.4993125,0.0790164793498064,0.49618750000000006,0.0790264657672774,0.09900990099009901,0.0594059405940594,0.06930693069306931,0.07920792079207921,0.5643564356435643,0.693069306930693,0.00031467353737534416,9.15482472568254e-05,0.00031467353737534416,0.0027452732831701947,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,4,Left Amygdala,4,0.68125,0.725,0.6625,0.6875,0.491375,0.10726741046788092,0.50125,0.09166236215788699,0.500125,0.08917047216461628,0.49924999999999997,0.08759140247694853,0.0891089108910891,0.009900990099009901,0.0594059405940594,0.0297029702970297,0.7920792079207921,0.504950495049505,2.6345193715082316e-06,5.6722688297002424e-09,2.3997678655009005e-05,1.194106723549111e-06,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,5,Left Cerebral White Matter,1,0.6125,0.63125,0.63125,0.6,0.5013124999999998,0.0829693518853361,0.49456249999999996,0.07570509782782935,0.4956874999999999,0.07218351660486239,0.49725,0.07377642481569474,0.1485148514851485,0.0594059405940594,0.0594059405940594,0.1188118811881188,0.3069306930693069,0.6138613861386139,0.0027452732831701947,0.0005614525981170229,0.0005614525981170229,0.007000508079814743,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,5,Left Cerebral White Matter,2,0.41875,0.4625,0.45,0.43125,0.5064375000000001,0.06791245455427052,0.5020625000000001,0.06191681833457504,0.5018125,0.06865693310499558,0.49987499999999996,0.06531525627309596,0.900990099009901,0.7227722772277227,0.7326732673267327,0.8514851485148515,0.21782178217821782,0.40594059405940597,0.9837629542916644,0.8479700611422949,0.9106113659754121,0.9656588539793969,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,5,Left Cerebral White Matter,3,0.50625,0.55625,0.55,0.5125,0.48643750000000013,0.0984413529388658,0.4953125,0.08761435078446818,0.488,0.0840202747297137,0.49474999999999997,0.08969874524757801,0.4752475247524752,0.297029702970297,0.27722772277227725,0.44554455445544555,0.16831683168316833,0.49504950495049505,0.46851008460659915,0.08938863402458781,0.11779121323463446,0.40630778259494316,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,5,Left Cerebral White Matter,4,0.58125,0.66875,0.56875,0.54375,0.505625,0.09741165707626287,0.5076875000000001,0.08283875489086426,0.50625,0.0861594642673008,0.5061249999999999,0.08264860735656589,0.27722772277227725,0.019801980198019802,0.26732673267326734,0.33663366336633666,0.6732673267326733,0.8415841584158416,0.023883498014137958,1.180643575722476e-05,0.0482846766958898,0.15202993885770513,True,True,True,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,6,Left Cerebral White Matter,1,0.53125,0.625,0.49375,0.60625,0.5050625,0.08460532536161926,0.5104375,0.07890734541443867,0.5085000000000001,0.07818631432338237,0.5176875,0.08348497093773674,0.46534653465346537,0.09900990099009901,0.5643564356435643,0.2079207920792079,0.8712871287128713,0.19801980198019803,0.23844107936263403,0.0009768640170321776,0.5936922174050568,0.004436795189910848,False,True,False,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,6,Left Cerebral White Matter,2,0.4125,0.44375,0.4125,0.43125,0.5070625000000001,0.0726735937673417,0.5054375,0.07178315387718455,0.5056250000000001,0.06693541946374788,0.5046249999999999,0.0742099592747197,0.8910891089108911,0.7920792079207921,0.8910891089108911,0.8118811881188119,0.5346534653465347,0.2871287128712871,0.989213085190481,0.9335887334262372,0.989213085190481,0.9656588539793969,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,6,Left Cerebral White Matter,3,0.425,0.46875,0.45,0.44375,0.498375,0.1046112482363907,0.49774999999999997,0.0990505750318564,0.49737500000000007,0.10389426503941789,0.49643750000000003,0.09933592237194382,0.7326732673267327,0.6039603960396039,0.5742574257425742,0.6732673267326733,0.25742574257425743,0.27722772277227725,0.9761165019858621,0.8077164242611168,0.9106113659754121,0.9335887334262372,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,6,Left Cerebral White Matter,4,0.5875,0.58125,0.53125,0.54375,0.4880624999999999,0.10708449400974557,0.48556250000000006,0.09327402319390848,0.4883125,0.09824716547559983,0.48881250000000004,0.09042851392149773,0.24752475247524752,0.1782178217821782,0.37623762376237624,0.297029702970297,0.9702970297029703,0.8712871287128713,0.01623704570833558,0.023883498014137958,0.23844107936263403,0.15202993885770513,True,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,7,L Middle Temporal Gyrus,1,0.51875,0.5875,0.525,0.48125,0.4999375,0.08564269337211612,0.5018124999999999,0.07863806278087788,0.4974375,0.07396750903387761,0.4971875,0.07289434182050376,0.43564356435643564,0.22772277227722773,0.33663366336633666,0.6633663366336634,0.43564356435643564,0.7920792079207921,0.3463811745593231,0.01623704570833558,0.2900646031523545,0.7099353968476455,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,7,L Middle Temporal Gyrus,2,0.44375,0.5125,0.525,0.55,0.49849999999999994,0.06159778093536824,0.5001875,0.06367862785269499,0.4984375000000001,0.06503917210288182,0.4987500000000001,0.06729697300590552,0.801980198019802,0.5247524752475248,0.39603960396039606,0.24752475247524752,0.0297029702970297,0.009900990099009901,0.9335887334262372,0.40630778259494316,0.2900646031523545,0.11779121323463446,False,False,False,False,True,True
k12wm002_turtles_s01_uV_allregions_iti.mat,7,L Middle Temporal Gyrus,3,0.475,0.48125,0.44375,0.4375,0.5029374999999999,0.07995744902948711,0.5033749999999999,0.07410247903403705,0.5052499999999999,0.07808127564314382,0.49925,0.0751223749100174,0.6336633663366337,0.594059405940594,0.7722772277227723,0.7821782178217822,0.7920792079207921,0.8811881188118812,0.761558920637366,0.7099353968476455,0.9335887334262372,0.9517153233041102,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,7,L Middle Temporal Gyrus,4,0.58125,0.6625,0.59375,0.625,0.5151875,0.08387727307281344,0.510375,0.07587463493996349,0.5071249999999999,0.0772904669922416,0.5091875000000001,0.07758820636162522,0.2871287128712871,0.009900990099009901,0.2079207920792079,0.0594059405940594,0.297029702970297,0.09900990099009901,0.023883498014137958,2.3997678655009005e-05,0.010786914809518986,0.0009768640170321776,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,8,L Middle Temporal Gyrus,1,0.44375,0.575,0.46875,0.5125,0.50975,0.09928850422232711,0.5026875,0.08937941466811104,0.5042499999999999,0.0857825681003955,0.4975,0.08531729252642987,0.7425742574257426,0.2376237623762376,0.6831683168316832,0.43564356435643564,0.2079207920792079,0.09900990099009901,0.9335887334262372,0.034341146020603126,0.8077164242611168,0.40630778259494316,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,8,L Middle Temporal Gyrus,2,0.43125,0.46875,0.45625,0.46875,0.502625,0.06548539142357622,0.5073124999999998,0.06314724830453297,0.51275,0.06278922975907072,0.5156875,0.06742288313662169,0.9405940594059405,0.7326732673267327,0.8316831683168316,0.7326732673267327,0.3564356435643564,0.32673267326732675,0.9656588539793969,0.8077164242611168,0.8822087867653655,0.8077164242611168,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,8,L Middle Temporal Gyrus,3,0.4125,0.5,0.46875,0.4375,0.4965625,0.08360455390157172,0.5028125000000001,0.07383018133192584,0.5093125,0.0743739389619588,0.5028750000000001,0.07767951269105126,0.7821782178217822,0.5841584158415841,0.693069306930693,0.7524752475247525,0.1782178217821782,0.3069306930693069,0.989213085190481,0.5314899153934008,0.8077164242611168,0.9517153233041102,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,8,L Middle Temporal Gyrus,4,0.55,0.68125,0.575,0.6,0.504,0.08986925829146798,0.5000625000000001,0.08033181168400437,0.4958125,0.08149997966629231,0.49606249999999996,0.08733143485531936,0.40594059405940597,0.009900990099009901,0.21782178217821782,0.1782178217821782,0.2079207920792079,0.13861386138613863,0.11779121323463446,2.6345193715082316e-06,0.034341146020603126,0.007000508079814743,False,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,9,L ParaHippocampal Gyrus,1,0.525,0.69375,0.51875,0.44375,0.5121249999999999,0.11176746637731412,0.508,0.09712599855836539,0.5062500000000001,0.0911443452259473,0.5119375,0.09534251369630073,0.49504950495049505,0.009900990099009901,0.37623762376237624,0.7821782178217822,0.5544554455445545,0.9504950495049505,0.2900646031523545,5.26279041313535e-07,0.3463811745593231,0.9335887334262372,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,9,L ParaHippocampal Gyrus,2,0.4875,0.65625,0.45625,0.48125,0.50775,0.078607073280316,0.517875,0.07683477534307108,0.5063749999999999,0.08051081786275241,0.5068125000000001,0.07941098166398891,0.6039603960396039,0.019801980198019802,0.693069306930693,0.6138613861386139,0.7920792079207921,0.5841584158415841,0.653618825440677,4.749352860346703e-05,0.8822087867653655,0.7099353968476455,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,9,L ParaHippocampal Gyrus,3,0.5625,0.725,0.59375,0.59375,0.5065000000000001,0.10992751859036182,0.5014375000000001,0.08654718873265181,0.502,0.09490192970970748,0.5025625,0.09054973363496789,0.43564356435643564,0.009900990099009901,0.22772277227722773,0.19801980198019803,0.1782178217821782,0.2376237623762376,0.06641126657376283,5.6722688297002424e-09,0.010786914809518986,0.010786914809518986,False,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,9,L ParaHippocampal Gyrus,4,0.58125,0.6375,0.6125,0.59375,0.5040625,0.09393447758701517,0.5036875,0.08793226111156201,0.5011875,0.08374281497145553,0.5028124999999999,0.08697704021171276,0.26732673267326734,0.12871287128712872,0.1485148514851485,0.18811881188118812,0.22772277227722773,0.42574257425742573,0.023883498014137958,0.00031467353737534416,0.0027452732831701947,0.010786914809518986,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,10,L ParaHippocampal Gyrus,1,0.3375,0.58125,0.4125,0.4375,0.5041875,0.07630935655427369,0.5158125,0.07377714681848824,0.5121249999999999,0.0691181602457529,0.5150625,0.06815974232261188,1.0,0.33663366336633666,0.8514851485148515,0.8217821782178217,0.06930693069306931,0.0594059405940594,0.9999881935642427,0.023883498014137958,0.989213085190481,0.9517153233041102,False,True,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,10,L ParaHippocampal Gyrus,2,0.50625,0.50625,0.50625,0.50625,0.5066875000000001,0.07923768246213223,0.507625,0.08546321717498699,0.5079375,0.083809506034624,0.508,0.08815179315455605,0.5544554455445545,0.5544554455445545,0.5643564356435643,0.5544554455445545,0.6534653465346535,0.6435643564356436,0.46851008460659915,0.46851008460659915,0.46851008460659915,0.46851008460659915,False,False,False,False,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,10,L ParaHippocampal Gyrus,3,0.53125,0.59375,0.55,0.56875,0.5045,0.05992867182802157,0.49499999999999994,0.05844820939787789,0.49487500000000006,0.06309927343544305,0.5009375,0.059660067933317684,0.31683168316831684,0.0891089108910891,0.13861386138613863,0.13861386138613863,0.13861386138613863,0.06930693069306931,0.23844107936263403,0.010786914809518986,0.11779121323463446,0.0482846766958898,False,True,False,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,10,L ParaHippocampal Gyrus,4,0.56875,0.56875,0.5625,0.56875,0.5076875,0.07249529221043782,0.5094375,0.061740939864105,0.5065625,0.06162503073328879,0.5084375000000001,0.06233801609982969,0.3069306930693069,0.297029702970297,0.33663366336633666,0.26732673267326734,0.7029702970297029,0.6138613861386139,0.0482846766958898,0.0482846766958898,0.06641126657376283,0.0482846766958898,True,True,False,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,11,L Hippocampus,1,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,11,L Hippocampus,2,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,11,L Hippocampus,3,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,11,L Hippocampus,4,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,12,L Hippocampus,1,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,12,L Hippocampus,2,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,12,L Hippocampus,3,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,12,L Hippocampus,4,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,8.762250094256762e-11,True,True,True,True,False,False
k12wm002_turtles_s01_uV_allregions_iti.mat,13,L Hippocampus,1,0.6,0.675,0.55625,0.65,0.4961875,0.10310020363043114,0.4862499999999999,0.09395390283849764,0.49087500000000006,0.08593211071255699,0.48943749999999997,0.09674996003313976,0.21782178217821782,0.009900990099009901,0.22772277227722773,0.07920792079207921,0.7623762376237624,0.18811881188118812,0.007000508079814743,5.653845883576381e-06,0.08938863402458781,9.15482472568254e-05,True,True,False,True,False,False
